14443,11214
14455,1362
14458,8988
14459,4104
14466,12816
14467,17850
14472,18264
14479,16518
14486,2970
14513,1272
14517,3918
14518,13086
14522,8214
14526,4188
14529,14214
14531,7644
14534,14076
14541,5196
14566,3156
14572,5160
14576,17592
14578,4518
14588,1890
14594,7560
14606,588
14608,19050
14616,3630
14639,7326
14649,4662
14670,17730
14681,594
14691,1488
14694,2730
14695,10218
14730,19458
14737,5952
14756,8082
14757,7470
14765,17226
14781,15228
14782,16062
14794,11592
14803,10386
14819,9990
14821,2262
14836,366
14837,15564
14850,16920
14853,15918
14860,11262
14863,10590
14867,12240
14868,11706
14869,10776
14873,18936
14881,11028
14883,8502
14887,9738
14888,17328
14907,11250
14916,7920
14924,5460
14930,5880
14932,16752
14940,17718
14941,4938
14956,12348
14962,18402
14967,17622
14984,14424
14985,6174
14988,5658
14989,15444
14990,516
14992,3300
15002,10914
15005,1266
15016,3336
15025,14202
15027,1200
15037,10506
15038,7650
15043,4638
15054,9156
15055,12108
15057,9786
15061,16008
15064,6042
15072,8550
15078,4620
15082,4962
15096,19188
15116,12612
15117,17112
15142,4050
15144,17952
15155,10266
15171,14166
15172,12006
15177,18900
15189,5292
15191,432
15192,6558
15193,16128
15195,12942
15198,17784
15199,2946
15200,10326
15209,18030
15226,10206
15229,2820
15238,4740
15239,12342
15243,19128
15244,16494
15252,6882
15254,11664
15262,1056
15264,4386
15268,4644
15271,15468
15281,9150
15285,11676
15289,7926
15292,6030
15295,10698
15298,4044
15299,19824
15304,3546
15313,19296
15314,5124
15319,11352
15326,3744
15329,7818
15334,1974
15337,12648
15339,10464
15344,10968
15369,13782
15387,7908
15390,17808
15392,14814
15396,3348
15401,1356
15408,2394
15412,11436
15413,1254
15416,8040
15417,11358
15423,16824
15428,12936
15441,5166
15443,10446
15447,2034
15456,11286
15458,6360
15462,17604
15467,13374
15472,13278
15474,17064
15479,2376
15483,12078
15502,684
15515,8652
15521,1506
15525,19146
15543,1878
15549,7260
15554,11004
15557,1446
15558,17292
15571,5628
15577,9816
15580,17868
15581,16758
15590,12714
15592,6180
15594,17286
15597,16314
15600,11340
15601,11604
15602,8232
15603,13548
15608,2688
15614,15414
15621,14802
15622,2436
15625,9324
15626,11964
15637,8208
15644,8904
15646,19476
15651,19356
15657,3384
15659,15708
15666,13902
15671,3282
15674,19830
15687,19368
15697,9228
15704,4758
15706,16770
15707,13686
15712,1788
15718,456
15733,9582
15740,2064
15741,16110
15742,9954
15753,5766
15756,4458
15760,13512
15762,3708
15769,14328
15774,4902
15776,8616
15782,14022
15788,2808
15792,4236
15793,12672
15800,13332
15820,18312
15822,3258
15823,16548
15826,6078
15830,13854
15842,6192
15847,8076
15848,7350
15862,4884
15870,14616
15873,3228
15875,630
15876,12000
15877,5256
15878,3846
15887,3054
15896,13830
15907,7026
15914,10014
15919,11736
15939,9996
15949,7008
15957,3192
15960,12372
15967,15240
15975,2016
15978,4974
15984,14502
15988,17298
15990,2196
15992,12756
15993,12462
15998,3354
16001,720
16032,11766
16035,17892
16037,12618
16040,420
16044,2334
16055,3936
16064,15756
16065,6276
16069,16734
16070,11778
16071,18642
16074,1554
16078,4320
16081,15954
16083,7740
16090,19434
16096,10308
16102,17430
16109,16206
16110,7506
16118,7212
16119,5982
16125,660
16127,3732
16137,8592
16152,16434
16156,8958
16163,6726
16170,12180
16171,14334
16173,17004
16174,15102
16191,13188
16192,2724
16194,9234
16201,10686
16209,15786
16214,750
16221,4854
16243,732
16246,19386
16250,13584
16254,402
16256,15942
16259,17136
16266,13776
16268,19674
16269,6840
16270,19704
16271,14826
16275,9264
16276,17076
16289,9804
16294,6366
16306,1014
16308,2898
16323,6330
16336,2472
16337,15324
16363,9036
16365,9414
16366,7134
16373,15348
16374,16074
16377,6270
16382,6846
16394,6900
16398,11928
16399,14574
16421,8868
16429,6906
16438,1638
16441,17322
16459,4278
16468,7986
16480,2310
16487,10416
16493,13032
16497,16248
16503,3624
16512,8814
16517,10644
16521,12720
16526,17382
16534,6672
16541,2136
16551,15204
16559,17340
16560,18732
16568,8712
16579,19692
16590,9396
16593,6756
16594,18864
16595,14748
16599,14256
16605,378
16607,16836
16611,1134
16614,8070
16616,6150
16635,7272
16638,15216
16641,2232
16655,14640
16661,8706
16675,9192
16677,504
16685,6810
16687,11448
16688,10554
16698,3372
16702,14676
16704,6474
16711,4710
16712,2202
16714,12666
16720,3834
16721,18240
16727,18888
16735,13980
16738,4038
16740,15378
16748,3690
16750,8796
16755,11586
16765,10392
16769,7824
16771,9366
16792,246
16805,14370
16808,18342
16824,5070
16831,10284
16834,15288
16839,12066
16842,17442
16846,18294
16847,8778
16855,4698
16859,11832
16878,126
16887,5310
16892,5862
16895,1578
16899,11274
16901,4254
16903,3504
16913,17700
16915,14562
16916,13608
16918,13764
16919,5958
16947,18912
16961,8196
16963,1566
16973,14664
16975,16668
16977,13860
16988,18216
17000,13098
17001,15402
17007,10854
17008,2850
17012,11982
17021,13698
17022,18384
17024,15714
17034,5964
17038,10338
17039,3294
17043,16056
17044,9798
17066,11460
17071,11922
17072,7182
17077,17502
17079,6168
17082,2976
17085,18192
17095,3042
17115,6480
17117,8226
17120,12732
17133,5694
17135,13296
17147,12378
17148,14238
17156,4608
17163,17826
17175,17316
17176,18546
17182,16992
17185,3402
17186,1668
17187,6984
17191,4026
17195,6072
17206,19014
17211,18786
17218,14352
17223,4530
17224,12522
17227,1818
17238,2112
17245,9084
17254,2598
17259,15168
17261,19662
17262,5214
17264,4566
17265,17928
17268,4380
17270,10086
17281,15912
17289,8718
17291,18036
17305,15210
17307,6732
17312,7704
17318,13668
17323,15066
17331,6258
17333,7116
17342,17574
17345,4770
17365,8238
17372,288
17376,12360
17387,3408
17390,19104
17393,16440
17404,3066
17411,19362
17414,16764
17437,5388
17438,9846
17447,18996
17448,10068
17457,15294
17460,19218
17461,12294
17464,19422
17465,16698
17467,19866
17477,19134
17490,7014
17493,7146
17499,13890
17503,12018
17504,4398
17506,14142
17521,1950
17526,5706
17528,18462
17529,16164
17533,16488
17534,2406
17539,5244
17543,384
17546,8376
17547,19686
17552,14520
17560,12162
17572,2346
17576,2046
17577,1962
17579,12630
17587,18468
17592,282
17597,1236
17603,15936
17604,16134
17613,1812
17614,7296
17636,15846
17640,3924
17641,8400
17643,7662
17645,15792
17651,3612
17652,17886
17655,10194
17656,942
17659,3840
17662,4098
17680,17598
17696,14124
17705,17706
17720,17460
17723,15108
17732,1956
17737,2916
17741,16374
17742,5838
17743,7752
17746,1776
17748,13428
17765,13236
17773,19410
17774,2238
17782,3576
17788,18306
17797,14958
17801,1680
17802,11478
17803,8094
17816,12234
17827,18018
17829,16716
17831,12762
17837,11748
17838,1452
17839,7962
17841,18486
17850,18336
17854,17262
17862,18672
17863,1398
17865,17694
17868,5826
17869,12642
17873,13554
17878,4686
17884,546
17886,19452
17897,2832
17900,14466
17908,19176
17909,14178
17910,3864
17912,4614
17921,19794
17923,17118
17929,17022
17933,7950
17938,2220
17940,678
17943,2622
17945,15138
17946,15366
17955,15798
17957,4404
17981,15618
17997,5994
18004,18648
18011,15246
18013,5430
18024,11466
18027,996
18029,6888
18031,16530
18033,14160
18036,5076
18049,6210
18053,8274
18064,16308
18067,13008
18070,11694
18079,15966
18113,6048
18114,13932
18115,12354
18118,5940
18120,16590
18126,7428
18131,2982
18137,15852
18138,1344
18142,9258
18145,8322
18162,2910
18164,13206
18169,10872
18171,19242
18174,14526
18175,4692
18177,18180
18190,18222
18196,5040
18206,15522
18215,2796
18216,14430
18218,2616
18225,9966
18239,18942
18240,14982
18242,15036
18246,14898
18250,18792
18254,13716
18258,11688
18259,19302
18263,3252
18276,6354
18280,1908
18281,12990
18283,3456
18286,16416
18309,3000
18316,3210
18327,11502
18330,16674
18336,17742
18337,4242
18338,17376
18345,18852
18350,7218
18356,5754
18371,6246
18382,7302
18383,19710
18390,17562
18411,15960
18416,12570
18418,18090
18421,15150
18435,11988
18438,13140
18441,2568
18443,2040
18446,654
18448,5034
18449,8364
18452,11904
18459,4890
18461,12186
18471,15552
18476,5412
18480,16860
18482,18120
18484,9882
18494,8556
18498,6450
18500,10974
18503,14310
18510,19002
18517,3552
18520,7626
18522,19446
18523,19236
18524,2958
18525,15120
18527,13164
18538,5568
18539,9948
18563,4668
18569,1068
18574,7206
18593,228
18598,8316
18615,9384
18618,12552
18627,4752
18632,756
18636,3558
18641,1746
18647,5526
18655,1914
18667,8160
18676,2874
18678,13800
18686,10770
18690,18348
18695,1872
18696,4680
18697,2268
18701,6690
18709,1530
18741,1524
18748,16842
18758,8844
18760,18972
18764,13806
18775,5058
18778,10134
18786,6312
18791,17190
18800,18798
18802,13356
18813,6768
18820,3024
18832,14034
18839,12468
18846,8166
18849,12984
18850,7872
18856,14700
18858,348
18865,10926
18866,9498
18870,5490
18874,7368
18884,8100
18892,19482
18895,13434
18897,7188
18906,7392
18908,13476
18910,3180
18912,4800
18914,14208
18922,9468
18931,1656
18933,13812
18935,14412
18955,11526
18957,15252
18961,18954
18963,4470
18974,19542
18979,12822
18981,2712
19001,4926
19003,16722
19005,16500
19006,10932
19008,3534
19012,19620
19013,19530
19022,8136
19023,13464
19029,14922
19042,10176
19049,11280
19053,13626
19061,5682
19063,9030
19075,18660
19078,14184
19080,11790
19087,9504
19089,9138
19102,14250
19113,1080
19122,4362
19128,12150
19131,12588
19134,19962
19135,14760
19136,8940
19162,3060
19163,5466
19167,786
19169,9660
19171,17214
19172,624
19174,2274
19177,18048
19182,7578
19183,5796
19186,18156
19188,3720
19190,3750
19196,13242
19198,1290
19200,12840
19202,5328
19210,168
19216,1026
19225,5130
19231,10908
19237,7536
19243,2496
19246,2640
19259,16638
19260,10884
19261,8436
19264,18258
19273,13482
19277,5700
19278,16098
19280,4506
19282,3006
19289,1830
19292,5232
19296,5418
19298,11376
19312,1986
19317,17736
19318,11370
19342,7092
19345,7806
19346,11826
19347,15930
19349,19338
19353,10182
19363,15186
19371,1542
19378,11034
19380,5370
19388,18510
19392,15834
19408,6834
19421,12606
19423,9900
19426,5988
19429,18498
19443,4998
19449,1632
19454,1158
19461,10314
19463,18894
19467,15642
19472,10080
19478,16584
19481,8856
19487,14706
19488,14460
19489,1374
19493,17400
19494,1224
19496,18828
19498,6156
19499,13704
19508,8118
19512,1482
19524,11472
19526,5634
19531,2664
19541,13182
19559,7020
19583,17820
19592,12168
19593,1086
19594,3996
19610,9024
19617,12924
19619,10632
19620,15528
19621,9972
19635,7680
19636,19038
19638,1008
19639,6
19640,18270
19644,13842
19648,5856
19658,19374
19660,4542
19661,4554
19663,18702
19665,14010
19666,7896
19677,15276
19683,5868
19686,12138
19697,9318
19698,18654
19700,2454
19722,5262
19724,4824
19726,14970
19731,14448
19732,12738
19739,2070
19746,10362
19748,4956
19749,14028
19758,11568
19761,2340
19770,11622
19772,18126
19787,11238
19789,576
19790,14580
19795,19008
19807,13392
19830,17958
19837,570
19858,7314
19860,6606
19861,2424
19867,13848
19868,10356
19871,3822
19872,18756
19876,19470
19886,11544
19890,19614
19899,6012
19902,19968
19911,16344
19913,1710
19919,3324
19927,156
19929,13896
19943,6750
19947,2322
19956,10824
19957,13566
19959,4626
19963,16404
19973,11958
19983,18816
19986,19740
19989,6384
19993,7932
